用户主页url,用户名称,用户性别,ip地址,用户评论
https://space.bilibili.com/89036790,青丘那狐,女,IP属地：吉林,回复 @露早の哥哥露管 :话说装扮只卖了33333个为什么这个编号33784呀[永雏塔菲_疑惑]
https://space.bilibili.com/66084922,芙宁娜起战歌,保密,IP属地：广东,可以去闲鱼买，不过一堆倒钩，价格炒贵了。[永雏塔菲_不理你了]
https://space.bilibili.com/8532473,中国鼠兔,男,IP属地：北京,路易十六喵，路易十六断头喵
https://space.bilibili.com/286733250,亦涵Ellensir,男,IP属地：江苏,老头发力！
https://space.bilibili.com/3305855,资本主义奠基人,保密,IP属地：山东,搞二筒社情是吧，已举办
https://space.bilibili.com/1574664405,全自动比利_奇德,男,IP属地：山东,怎么过的审核😱
https://space.bilibili.com/1687626,丽の下仆,保密,IP属地：日本,老头再用力点，来点大家想看的东西
https://space.bilibili.com/100899051,柠檬糖嘎嘎嘎,男,IP属地：上海,[脸红][脸红][脸红][脸红][脸红][脸红][脸红][脸红][脸红][脸红]
https://space.bilibili.com/508706740,埃尔温钟上校,保密,IP属地：湖南,呃
https://space.bilibili.com/3572561,-心林-,保密,IP属地：中国香港,好热水器
https://space.bilibili.com/3572561,-心林-,保密,IP属地：中国香港,焯，游戏加速器忘关了
https://space.bilibili.com/13380364,money¶,男,IP属地：福建,两眼一黑
https://space.bilibili.com/345120084,忆挽-倾笙尽,男,IP属地：江西,被那啥了?
https://space.bilibili.com/309969184,纯良小卢-yyyz,保密,IP属地：广西,[Gon的旱獭_喝可乐]
https://space.bilibili.com/89963398,我不给你一拳,保密,IP属地：新疆,我看***爱心眼，我要看你的**！
https://space.bilibili.com/176591409,ちはや愛音-official,男,IP属地：江苏,主播在怪叫什么[坎公骑冠剑_无语]
https://space.bilibili.com/92088206,癫疯成戮,保密,IP属地：福建,是塞了什么吗？
https://space.bilibili.com/92669114,回る空うさぎ,保密,IP属地：上海,[UP_1265680561_啊啊][永雏塔菲_好热][UP_1265680561_啊啊]
https://space.bilibili.com/436415133,ZihaoTsu,男,IP属地：江苏,电子的
https://space.bilibili.com/205514484,幻梦之争,女,IP属地：重庆,[永雏塔菲_哈哈哈][永雏塔菲_哈哈哈][永雏塔菲_哈哈哈]
https://space.bilibili.com/1391184534,哈基米永雏塔菲喵,保密,IP属地：河北,[UP_1265680561_啊啊]
https://space.bilibili.com/10883433,Luke_团长,男,IP属地：云南,"可爱滴捏[永雏塔菲_太好吃了][永雏塔菲_太好吃了]
狠狠滴惩罚喵[永雏塔菲_令人兴奋][永雏塔菲_令人兴奋]"
https://space.bilibili.com/16939797,沁桑real,女,IP属地：上海,最喜欢小菲了喵
https://space.bilibili.com/472999184,梦间棠舟,保密,IP属地：北京,e
https://space.bilibili.com/11055327,泥譹,男,IP属地：江苏,😥
https://space.bilibili.com/1806798032,我吃糯米糍粑,保密,IP属地：广西,[星星眼]
https://space.bilibili.com/384492011,紬-紬-紬,保密,IP属地：四川,[永雏塔菲_嘲笑][永雏塔菲_嘲笑]
https://space.bilibili.com/680047,汁男,保密,IP属地：山东,[Vox Akuma_技术故障][Vox Akuma_技术故障][Vox Akuma_技术故障]
https://space.bilibili.com/316068,gaowe,保密,IP属地：福建,你负责抖，我负责稳[doge]
https://space.bilibili.com/1570815163,overitsreality,男,IP属地：湖南,狠狠的举办的
https://space.bilibili.com/38401501,混沌咕哒丸,保密,IP属地：浙江,老头遥控欢乐豆？[猫雷Nyaru_是][猫雷Nyaru_是]
https://space.bilibili.com/166656313,自由心生266,男,IP属地：福建,[永雏塔菲_嘲笑][永雏塔菲_哈哈哈][永雏塔菲_哈哈哈]
https://space.bilibili.com/358489853,euph真中合欢,保密,IP属地：安徽,[猫雷Nyaru_？]
https://space.bilibili.com/7578635,格里芬摸鱼怪,男,IP属地：广东,[永雏塔菲_好热][永雏塔菲_好热][永雏塔菲_好热]
https://space.bilibili.com/357680167,猫雷NyaRu-OfficiaI,男,IP属地：日本,我超管呢
https://space.bilibili.com/95829494,ナカコ,保密,IP属地：黑龙江,乐死了
https://space.bilibili.com/324497964,冷冰冰の铲车人,保密,IP属地：江苏,[UP_1265680561_啊啊]
https://space.bilibili.com/114438208,真的没有没办法了,男,IP属地：湖南,嘿嘿喵
https://space.bilibili.com/5911824,暗光未灭,男,IP属地：安徽,什么b动静
https://space.bilibili.com/480082956,江上奉茶,保密,IP属地：江西,[喜欢]
https://space.bilibili.com/385359225,三年二班zhonLee,男,IP属地：陕西,能来个真人直播吗
https://space.bilibili.com/385359225,三年二班zhonLee,男,IP属地：陕西,我标记了一个黑名单
https://space.bilibili.com/85642036,塔菲の欢乐豆,男,IP属地：上海,糖
https://space.bilibili.com/17411976,花非昨日,男,IP属地：甘肃,hot vtuber body shaking with vibrator
https://space.bilibili.com/89032005,被顺走的卡西欧,保密,IP属地：四川,集美们开芤喵😋
https://space.bilibili.com/18763039,平安阿婵,男,IP属地：新疆,张顺菲
https://space.bilibili.com/662839329,iRroxy,保密,IP属地：河北,"亲爱的@永雏塔菲   小朋友恭喜你，成功报名参加中央电视台少儿频道《智慧树》

栏目创办于2003年12月28日。是为3-6岁学龄前儿童专门打造的档益智娱乐节目。节自以活泼生动的形式，寓科学的教育理念于生动的游戏当中，让孩子在游戏中学，在游戏中乐，在游戏中健康成长。请你在家长的陪伴下于2022年6月22日下午12:00前到达中央广播电视总台参与节目录制。小咕咚和她的朋友们都等着你哟

记住我们的口号:智慧树上智慧果。智慧树下你和我，智慧树前做游戏欢乐多又多~期待与你的见面一小咕咚"
https://space.bilibili.com/372290473,快醒醒起来吃安眠药啦,男,IP属地：河南,rsq回来了[永雏塔菲_摸头]
https://space.bilibili.com/34737101,久安熙,男,IP属地：陕西,对呀对呀
https://space.bilibili.com/1414096,SeaGeGe,保密,IP属地：江苏,[UP_1265680561_啊啊][UP_1265680561_啊啊][UP_1265680561_啊啊]
https://space.bilibili.com/9038013,纯良除草姬,保密,IP属地：山东,🥵
https://space.bilibili.com/1752210,醉读月色,保密,IP属地：河北,[UP_1265680561_啊啊]
https://space.bilibili.com/372290473,快醒醒起来吃安眠药啦,男,IP属地：河南,[永雏塔菲_好热]
https://space.bilibili.com/85664577,不玩孙吧玩红薯,保密,IP属地：湖北,[永雏塔菲_疑惑]
https://space.bilibili.com/25687897,呆了最可爱,保密,IP属地：重庆,直球涩情[星瞳_流汗]但披了层虚拟的皮[嘉然2.0_小天使]。色情和虚拟互相中和，也就能心安理得的以戏谑为借口公开享受这份禁忌感[嘉然2.0_擦汗]。
https://space.bilibili.com/520446780,乐华娱乐-水军,男,IP属地：江苏,[永雏塔菲_好热]
https://space.bilibili.com/355984895,Rigelsss,男,IP属地：黑龙江,已缓存
https://space.bilibili.com/670558670,拾舟-草莓果酱版,保密,IP属地：山东,哼哼哼啊啊啊啊[永雏塔菲_好热][永雏塔菲_好热][永雏塔菲_好热][永雏塔菲_好热][永雏塔菲_好热]
https://space.bilibili.com/548945796,AZumaTaffy,保密,IP属地：山东,[UP_1265680561_啊啊][UP_1265680561_啊啊][UP_1265680561_啊啊]
https://space.bilibili.com/10347243,ミクmiku39,保密,IP属地：江苏,疑似没活了
https://space.bilibili.com/1672002509,耶路撒冷的鲍德温一世,男,IP属地：湖北,举办了
https://space.bilibili.com/1855802527,某不知名白犬,男,IP属地：江苏,已举办
https://space.bilibili.com/75519905,lemon_tofu,男,IP属地：河南,这期视频的文案，真是看几遍也看不够的，愿称其为一种冷峻的幽默感。看似置身事外淡淡地叙述，偶有玩笑话穿插其间，文字背后的情感却足以动人至落泪。配合上几乎不加额外修饰的镜头画面，这部视频便不再是普通的视频，更像是一部微缩的纪录片，一场时长极短的电影，似乎有些乏善可陈，匆匆而过转眼就迎来结束，这又何其像是“普通人的一生”。
https://space.bilibili.com/294183223,行运蛋挞搁,男,IP属地：江西,开银趴不叫我是吧[热]
https://space.bilibili.com/38894093,羊驼西瓜,男,IP属地：辽宁,【UP_1265680561_啊啊】【UP_1265680561_啊啊】
https://space.bilibili.com/170645931,没钱的懒狗,男,IP属地：福建,你是会的
https://space.bilibili.com/346083016,mc1097,男,IP属地：北京,[UP_1265680561_啊啊][UP_1265680561_啊啊][UP_1265680561_啊啊]
https://space.bilibili.com/378544079,小绿会做噩梦吗,女,IP属地：上海,有的up是教你怎么犯傻，而有的up是教你怎么活，这是他们的差距，也是我关注他的意义。大爱塔菲。
https://space.bilibili.com/7986716,雫咩咩,保密,IP属地：山东,呃呃
https://space.bilibili.com/11424761,杀沙刹纱殺啥,保密,IP属地：河南,嗨呀是我吗
https://space.bilibili.com/17666374,GNK48-赵粤,男,IP属地：广东,老头发力了
https://space.bilibili.com/389405866,KORKOVSKY,男,IP属地：陕西,关注永雏塔菲喵，关注永雏塔菲谢谢喵
https://space.bilibili.com/477512173,空中缭绕,男,IP属地：湖南,[UP_1265680561_啊啊][UP_1265680561_啊啊][UP_1265680561_啊啊]
https://space.bilibili.com/6027861,绉韶QAQ,男,IP属地：吉林,这个俯卧撑我好了
https://space.bilibili.com/44384940,星風_Karos,保密,IP属地：内蒙古,你也被学长被强身健体啦
https://space.bilibili.com/110476026,月光照见月光,保密,IP属地：新疆,冲了
https://space.bilibili.com/383443984,最可爱的小瓜瓜,保密,IP属地：广东,路段[UP_1265680561_啊啊]
https://space.bilibili.com/1051720618,脱广治,保密,IP属地：辽宁,把手机放肚皮上看
https://space.bilibili.com/128600459,永恒巨蟹,保密,IP属地：山东,速速举办喵
https://space.bilibili.com/6464506,一百遍喲,女,IP属地：河南,[给心心][给心心][给心心]
https://space.bilibili.com/28062689,太晶化草衣机,男,IP属地：加拿大,小菲憋红了脸[永雏塔菲_好热]
https://space.bilibili.com/296258527,网友段顺落,男,IP属地：河南,不愧是你
https://space.bilibili.com/297224708,勇敢星瞳,男,IP属地：山西,已举办
https://space.bilibili.com/24126228,释明空国师,男,IP属地：美国,taffy骑的是儿童木驴，我特意在上面钉的细钉子
https://space.bilibili.com/100459603,一长串字符,保密,IP属地：湖南,[UP_1265680561_啊啊]
https://space.bilibili.com/271121904,一只大火鹿_,保密,IP属地：上海,儿童瑟情，已举办[永雏塔菲_嘲笑][永雏塔菲_嘲笑][永雏塔菲_嘲笑]
https://space.bilibili.com/13479883,汐宮あおい,保密,IP属地：日本,【南京玄奘寺供奉日本战犯牌位，举办“夏日祭”，文化入侵多严重？-哔哩哔哩】 https://b23.tv/jyxzOZf
https://space.bilibili.com/1865342995,账号已注销,保密,IP属地：山西,这ip是否有点，
https://space.bilibili.com/13479883,汐宮あおい,保密,IP属地：日本,回复 @Fa1ld0Wn :身在异乡，我心中国🇨🇳
https://space.bilibili.com/20665254,二百七十度,男,IP属地：河南,可爱捏
https://space.bilibili.com/30357541,雨宮蓮゛,男,IP属地：河南,这是被爆炒了？
https://space.bilibili.com/387674168,碧水_Official,男,IP属地：北京,怎么回事喵怎么回事喵[永雏塔菲_不理你了]
https://space.bilibili.com/162008504,念君常为我司南,保密,IP属地：安徽,[永雏塔菲_好热][永雏塔菲_好热][永雏塔菲_好热]
https://space.bilibili.com/87324223,黑长直破译中,女,IP属地：新疆,@甜柚吾恩 已举办
https://space.bilibili.com/349052557,甜柚吾恩,保密,IP属地：新疆,呃呃
https://space.bilibili.com/451989927,可妮koni字幕组,保密,IP属地：河北,[UP_1265680561_升天]
https://space.bilibili.com/39100603,川流不淅,男,IP属地：广西,笑嘻了
https://space.bilibili.com/248934021,歹事請原諒,保密,IP属地：浙江,流汗
https://space.bilibili.com/244555113,Read-book,男,IP属地：广东,@不快乐星猫
https://space.bilibili.com/95900403,不快乐星猫,女,IP属地：广东,看tafi三天，治好了我的精神内耗
https://space.bilibili.com/345602689,这不会也有重名吧,保密,IP属地：四川,好活，举办了
https://space.bilibili.com/38170254,AwakeTrazer,男,IP属地：广东,👴发力
https://space.bilibili.com/157014913,深爱朋也的古河渚,保密,IP属地：广东,呃
https://space.bilibili.com/165608936,乘以X,女,IP属地：四川,老头轻点😭😭
https://space.bilibili.com/23631798,冬月雨QAQ,保密,IP属地：江苏,老头什么梗啊[笑哭]不知道
https://space.bilibili.com/848480,永雏塔菲的老头,保密,IP属地：浙江,错啦！是我喵
https://space.bilibili.com/87162228,johnhhd,保密,IP属地：广东,来了
https://space.bilibili.com/497072256,吔屎亚军eat,男,IP属地：安徽,帕金森
https://space.bilibili.com/266722417,小菲您好,保密,IP属地：广东,塔菲这种主播是⑧可能引流集美的
https://space.bilibili.com/228191730,Cmidada,保密,IP属地：陕西,@能碟
https://space.bilibili.com/957243,雨夜童話,男,IP属地：中国台湾,自从小菲出现后，感觉身子是一日不如一日了[永雏塔菲_累]（虚脱）
https://space.bilibili.com/3020289,流浪的湿人,保密,IP属地：浙江,老头轻点[永雏塔菲_嘤嘤嘤]
https://space.bilibili.com/11374571,Rong-容,男,IP属地：广东,太搞了
https://space.bilibili.com/1902205333,幻塔光明降临,保密,IP属地：福建,1:00
https://space.bilibili.com/190671515,黯河in,男,IP属地：四川,好啊塔菲，我字词你[永雏塔菲_星星眼]
https://space.bilibili.com/2039250402,滴滴哒滴滴哒哒2,男,IP属地：辽宁,谁是你集美?
https://space.bilibili.com/73645351,猪肝热热再吃,保密,IP属地：河北,@大概-是风吧 冲刺
https://space.bilibili.com/209713813,bakosey,保密,IP属地：山东,[永雏塔菲_好热]
https://space.bilibili.com/39744789,借你三日东风,保密,IP属地：辽宁,抖！
https://space.bilibili.com/11951126,一切随意_,男,IP属地：福建,这期视频的文案[永雏塔菲_亲嘴]，真是看几遍也看不够的[永雏塔菲_星星眼]，愿称其为一种冷峻的幽默感[永雏塔菲_太好吃了]。看似置身事外淡淡地叙述[永雏塔菲_嘲笑]，偶有玩笑穿插其间[永雏塔菲_令人兴奋]，文字背后的情感却足以动人至落泪[永雏塔菲_震惊]。配合上几乎不加额外修饰的镜头画面[永雏塔菲_闪亮登场]，这部视频便不再是普通的视频[永雏塔菲_NO喵!]，更像是一部微缩的纪录片[永雏塔菲_震惊]，一场时长极短的电影[永雏塔菲_太好吃了]，似乎有些乏善可陈[永雏塔菲_呼呼喵]，匆匆而过转眼就迎来结束[永雏塔菲_摸头]，这又何其像是“普通人的一生”[永雏塔菲_对呀对呀]。
https://space.bilibili.com/477461725,我是来吃茴香豆的,保密,IP属地：湖南,小菲真的好可爱
https://space.bilibili.com/2006506645,白衣纠察队,保密,IP属地：美国,当一个菲柱播3D一天后，这是她脑子48小时的变化情况
https://space.bilibili.com/291888728,39sr,保密,IP属地：上海,@花崎钟意汝
https://space.bilibili.com/24461420,枝江第二深情,男,IP属地：江苏,举办喵举办喵
https://space.bilibili.com/28858350,莫谩_,保密,IP属地：河南,已举办
https://space.bilibili.com/470847913,平安鹿儿岛,保密,IP属地：山东,差不多得了
https://space.bilibili.com/20398735,二阶堂朱里,男,IP属地：湖北,老头出货了
https://space.bilibili.com/16955242,不明真相的吃饼赛文,保密,IP属地：陕西,什么梅奔，老汉（指汉密尔顿）在开是吧
https://space.bilibili.com/71019,fzlong,保密,IP属地：浙江,逆天
https://space.bilibili.com/172984964,Overwatch玩机器,保密,IP属地：河南,塔菲直播间的氛围狠狠把我感动到了【猫雷Nyaru_bigface】即使有着各种各样的发言，都是为着主播好的【猫雷Nyaru_加油】这样的直播氛围，谁能不喜欢呢？【猫雷Nyaru_猫雷最强】
https://space.bilibili.com/226079877,一盘凉菜丶,保密,IP属地：广东,纯路人，这就是要被整治的重点关注对象吗？
https://space.bilibili.com/627264081,拥有懒癌晚期的我,保密,IP属地：江苏,[2233塔罗牌_？？？]
https://space.bilibili.com/51883285,举办狗,保密,IP属地：山东,插件？
https://space.bilibili.com/244288318,bili_244288318,保密,IP属地：湖北,牛角尖尖
https://space.bilibili.com/400819513,殣阡陵,男,IP属地：甘肃,多发点，要出来力
https://space.bilibili.com/342763125,放肆的小松鼠ez,男,IP属地：山西,😨
https://space.bilibili.com/321593888,啊有只小羊,男,IP属地：广东,[永雏塔菲_嘲笑][永雏塔菲_嘲笑][永雏塔菲_嘲笑]
https://space.bilibili.com/85277618,月球冠位白学家,男,IP属地：江苏,还得瑟
https://space.bilibili.com/302280515,芝士派蒙,保密,IP属地：广东,老头别抖！
https://space.bilibili.com/157356917,一般找塔纳兹琳,男,IP属地：吉林,小菲，我的小菲嘿嘿[永雏塔菲_太好吃了]
https://space.bilibili.com/20398735,二阶堂朱里,男,IP属地：湖北,老头出货了
https://space.bilibili.com/426877698,客服小祥2568号,女,IP属地：重庆,😫✊🎤💦
https://space.bilibili.com/5537843,医心无良方,男,IP属地：北京,[永雏塔菲_开派对咯]
https://space.bilibili.com/388969669,未央生_,保密,IP属地：湖北,"前瞻预告直播有，出现了一群这样的玩家，“周年庆,就这点活动，奖励?”,“原神太抠了”，诸如此类的发言。我觉得挺奇怪的.
1.大家要知道原神没有欠我们什么，他没有义务给你你想得到的东西，他只是一款游戏,给你带来快乐，还要依着你的小脾气?他就算周年庆不出活动他也没有不对的地方，记住他没欠你,也许我们大家还欠米哈游一句谢谢.
2.周年庆顾名思义是游戏一周年的生日,主角应该是它，收到生日礼物的也应该是它，我们为它准备了什么生日礼物?祝福一句没有，满是奖励就这点，还说游戏抠,你呢?
最后记住一点，是我们选择的原神,不是原神选择的我们，原神、米哈游不欠我们,但是我们欠原神、米哈游一句谢谢，以及一年陪伴幸苦了。而不是在这口诛笔伐游戏的奖励多少。前瞻预告直播有，出现了一群这样的玩家，“周年庆,就这点活动，奖励?”,“原神太抠了”，诸如此类的发言。我觉得挺奇怪的.
1.大家要知道原神没有欠我们什么，他没有义务给你你想得到的东西，他只是一款游戏,给你带来快乐，还要依着你的小脾气?他就算周年庆不出活动他也没有不对的地方，记住他没欠你,也许我们大家还欠米哈游一句谢谢.
2.周年庆顾名思义是游戏一周年的生日,主角应该是它，收到生日礼物的也应该是它，我们为它准备了什么生日礼物?祝福一句没有，满是奖励就这点，还说游戏抠,你呢?
最后记住一点，是我们选择的原神,不是原神选择的我们，原神、米哈游不欠我们,但是我们欠原神、米哈游一句谢谢，以及一年陪伴幸苦了。而不是在这口诛笔伐游戏的奖励多少。"
https://space.bilibili.com/363114617,艾莉絲B格雷拉特,保密,IP属地：黑龙江,小菲柱[永雏塔菲_令人兴奋][永雏塔菲_太好吃了]
https://space.bilibili.com/336034555,宁宁桌角骑士,男,IP属地：浙江,在扣欢乐豆[doge]
https://space.bilibili.com/20398735,二阶堂朱里,男,IP属地：湖北,比詹顺妃还唐
https://space.bilibili.com/702070257,CLUEeeeo,保密,IP属地：广东,01:03疑似老头们发力[思考]
https://space.bilibili.com/14439713,陪酒女_Official,男,IP属地：河南,不如[猫雷Nyaru_w][猫雷Nyaru_w]
https://space.bilibili.com/527640208,大机子公爵,保密,IP属地：山东,这期视频的文案【永雏塔菲_亲嘴】，真是看几遍也看不够的【永雏塔菲_星星眼】，愿称其为一种冷峻的幽默感【永雏塔菲_太好吃了】。看似置身事外淡淡地叙述【永雏塔菲_嘲笑】，偶有玩笑穿插其间【永雏塔菲_令人兴奋】，文字背后的情感却足以动人至落泪【永雏塔菲_震惊】。配合上几乎不加额外修饰的镜头画面【永雏塔菲_闪亮登场】，这部视频便不再是普通的视频【永雏塔菲_NO喵!】，更像是一部微缩的纪录片【永雏塔菲_震惊】，一场时长极短的电影【永雏塔菲_太好吃了】，似乎有些乏善可陈【永雏塔菲_呼呼喵】，匆匆而过转眼就迎来结束【永雏塔菲_摸头】，这又何其像是“普通人的一生”【永雏塔菲_对呀对呀】。
https://space.bilibili.com/1262502057,蕴良辰,男,IP属地：中国台湾,tag打健身 萌宠是吧😡👊
https://space.bilibili.com/20398735,二阶堂朱里,男,IP属地：湖北,张顺飞是你兄弟吗
https://space.bilibili.com/3909435,沙滩海豹王,保密,IP属地：广东,笑死我了，什么逆天动静
https://space.bilibili.com/3144961,立场不明确,男,IP属地：浙江,唐氏综合征是21号染色体发生异常所致，常包括三体型、易位型、嵌合型3种类型，是最常见的染色体病。患儿常表现为发育迟缓、智力障碍，有鼻短小、鼻梁低、眼裂上斜、面部扁平等特殊面容，常呈张口伸舌样。近年来，产前唐氏筛查和产前诊断极大降低了患儿的出生。目前本病尚无有效的治疗方法，但可通过教育、培训帮助患者掌握一定的生存技能，最大程度地提高患者的生活质量。
https://space.bilibili.com/33215930,说出你的预算,男,IP属地：浙江,已标记
https://space.bilibili.com/294669307,咲咲咲ovo,保密,IP属地：河北,@墨染希希嘻 @bo尔-ki朗尼
https://space.bilibili.com/402699017,苏恩曦呀,保密,IP属地：韩国,出货喵
https://space.bilibili.com/39050389,360小鸟壁纸,男,IP属地：浙江,好家伙
https://space.bilibili.com/12920871,ひばり不是Usagi,保密,IP属地：日本,？？
https://space.bilibili.com/397819082,瑶泉宝鉴,保密,IP属地：河南,这期视频的文案，真是看几遍也看不够的，愿称其为一种冷峻的幽默感。看似置身事外淡淡地叙述，偶有玩笑话穿插其间，文字背后的情感却足以动人至落泪。配合上几乎不加额外修饰的镜头画面，这部视频便不再是普通的视频，更像是一部微缩的纪录片，一场时长极短的电影，似乎有些乏善可陈，匆匆而过转眼就迎来结束，这又何其像是“普通人的一生”。
https://space.bilibili.com/2395903,崇宫苟,保密,IP属地：浙江,[永雏塔菲_嘲笑][永雏塔菲_嘲笑][永雏塔菲_嘲笑]
https://space.bilibili.com/397819082,瑶泉宝鉴,保密,IP属地：河南,1:03[永雏塔菲_好热][永雏塔菲_令人兴奋][永雏塔菲_令人兴奋]
https://space.bilibili.com/49796798,八角橙,男,IP属地：湖北,哥，别在网络上追🦈我了，我好害怕，我大脑直接空白了，网线电源全拔了，我现实里没有背景，没有实力，今天真的是踢到铁板了，谁能想到，QQ居然隐藏着一位互联网阎王，事已至此，你杀鸡儆猴，我毫无怨言，要打要🦈随您的便，如果有来世，互联网这潭浑水，我不踏也罢😭
https://space.bilibili.com/433251783,莫蒂OwO,男,IP属地：福建,老头发力了
https://space.bilibili.com/82240189,抱鲨海海,保密,IP属地：福建,[永雏塔菲_嘲笑][永雏塔菲_嘲笑][永雏塔菲_嘲笑]
https://space.bilibili.com/480265252,优优是个大天使,保密,IP属地：山东,00:59老头发力是吧
https://space.bilibili.com/454072810,桐龙院,女,IP属地：安徽,回b站3天，塔菲治好了我的精神内耗
https://space.bilibili.com/328994874,摆烂的铁皮,保密,IP属地：重庆,看v三年，塔菲治好了我的精神内耗
https://space.bilibili.com/37427902,夏尔鹭鸶,保密,IP属地：云南,老头是吧😭
https://space.bilibili.com/12567948,假卡,保密,IP属地：广西,我也要抖出货了[UP_1265680561_啊啊]
https://space.bilibili.com/286414880,plgt,保密,IP属地：山西,亚哒、亚哒、亚哒！亚哒哟😭欧尼酱，别在网络上追🦈我了，我好害怕，我大脑直接空白了，网线电源全拔了，我现实里没有背景，没有实力，今天真的是踢到铁板了，谁能想到，百度贴吧居然隐藏着一位互联网阎王，事已至此，你杀鸡儆猴，我毫无怨言，要打要🦈随您的便，如果有来世，互联网这潭浑水，我不踏也罢😭
https://space.bilibili.com/3073834,简直无情0v0,男,IP属地：湖南,这期视频的文案，真是看几遍也看不够的，愿称其为一种冷峻的幽默感。看似置身事外淡淡地叙述，偶有玩笑话穿插其间，文字背后的情感却足以动人至落泪。配合上几乎不加额外修饰的镜头画面，这部视频便不再是普通的视频，更像是一部微缩的纪录片，一场时长极短的电影，似乎有些乏善可陈，匆匆而过转眼就迎来结束，这又何其像是“普通人的一生”。
https://space.bilibili.com/35697498,下雨天走夜路,男,IP属地：山东,[嘉然2.0_擦汗][嘉然2.0_擦汗]
https://space.bilibili.com/8496929,三好检察长,保密,IP属地：福建,可爱喵[永雏塔菲_亲嘴][永雏塔菲_亲嘴]
https://space.bilibili.com/74216133,Moelua,男,IP属地：四川,这是否[UP_1265680561_啊啊]
https://space.bilibili.com/9207159,WBG-大马脸,保密,IP属地：天津,[猫雷Nyaru_黑眼][猫雷Nyaru_黑眼][永雏塔菲_累][永雏塔菲_累]
https://space.bilibili.com/432025803,优_Yui,女,IP属地：四川,掉粉喵掉粉喵 取关喵取关喵 切割喵切割喵
https://space.bilibili.com/340556959,_休息一下,男,IP属地：辽宁,这样真的好吗
https://space.bilibili.com/522733271,䨻不住辣,男,IP属地：山东,气这期视频的文案，真是看几遍也看不够的，愿称其为一种冷峻的幽默感。看似置身事外淡淡地叙述，偶有玩笑话穿插其间，文字背后的情感却足以动人至落泪。配合上几乎不加额外修饰的镜头画面，这部视频便不再是普通的视频，更像是一部微缩的纪录片，一场时长极短的电影，似乎有些乏善可陈，匆匆而过转眼就迎来结束，这又何其像是“普通人的一生”。
https://space.bilibili.com/203474936,Nathan_Jose,男,IP属地：江西,老头记得叫我id😭😭
https://space.bilibili.com/1426798758,造血干细胞的我,保密,IP属地：云南,有没有一种可能，真的有老头[思考]
https://space.bilibili.com/13677301,苍之守护者Es,男,IP属地：新疆,[永雏塔菲_喵喵拳]
https://space.bilibili.com/498157260,文墨小生,保密,IP属地：广西,设备故障？或者设定故障？
https://space.bilibili.com/348831125,紫夜晨曦,男,IP属地：广西,已缓存
https://space.bilibili.com/501127912,供不应求冰墩墩,保密,IP属地：河南,这期视频的文案，真是看几遍也看不够的，后面忘了
https://space.bilibili.com/282831569,鸡腿谔谔,保密,IP属地：北京,这期视频的文案，真是看几遍也看不够的，愿称其为一种冷峻的幽默感。看似置身事外淡淡地叙述，偶有玩笑话穿插其间，文字背后的情感却足以动人至落泪。配合上几乎不加额外修饰的镜头画面，这部视频便不再是普通的视频，更像是一部微缩的纪录片，一场时长极短的电影，似乎有些乏善可陈，匆匆而过转眼就迎来结束，这又何其像是“普通人的一生”。
https://space.bilibili.com/439484150,德克萨斯小姐指定家犬,女,IP属地：河南,可爱喵
https://space.bilibili.com/297226035,哥潭骑士1号,男,IP属地：山东,这期视频的文案，真是看几遍也看不够的，愿称其为一种冷峻的幽默感。看似置身事外淡淡地叙述，偶有玩笑话穿插其间，文字背后的情感却足以动人至落泪。配合上几乎不加额外修饰的镜头画面，这部视频便不再是普通的视频，更像是一部微缩的纪录片，一场时长极短的电影，似乎有些乏善可陈，匆匆而过转眼就迎来结束，这又何其像是“普通人的一生”。
https://space.bilibili.com/403782718,和泉妃愛Hiyori,保密,IP属地：云南,缓存下来反复回味
https://space.bilibili.com/21246534,吞咽性碱中毒,保密,IP属地：中国台湾,看塔菲三小時，塔菲治好了我滴精神内耗
https://space.bilibili.com/354928954,四肢健全的司马迁,男,IP属地：江西,你不妨把话讲的明白点.jpg
https://space.bilibili.com/348831125,紫夜晨曦,男,IP属地：广西,呃呃呃呃呃
https://space.bilibili.com/93670421,散流霞,保密,IP属地：广东,没活就毕业[永雏塔菲_嘲笑]
https://space.bilibili.com/44552031,天才美少女朝仓音心,保密,IP属地：重庆,嗨呀是我在鸿儒吗喵[永雏塔菲_好热]
https://space.bilibili.com/2498117,超弩级poi_,男,IP属地：广西,逆天
https://space.bilibili.com/286195916,文鹤__,保密,IP属地：湖北,[永雏塔菲_呼呼喵][永雏塔菲_呼呼喵][永雏塔菲_呼呼喵]
https://space.bilibili.com/51001061,鸿亦江边鸟,保密,IP属地：山东,疑似老头发力
https://space.bilibili.com/252546284,安塔菲,保密,IP属地：广东,呃呃
https://space.bilibili.com/12021364,Koutsengseki,男,IP属地：广西,[UP_1265680561_啊啊][UP_1265680561_啊啊][UP_1265680561_啊啊]
https://space.bilibili.com/383726662,尤野LIN,女,IP属地：福建,呃呃
https://space.bilibili.com/10877485,思想冰柜,保密,IP属地：江西,两眼一黑
https://space.bilibili.com/201682575,右枯竖,男,IP属地：陕西,已举办
https://space.bilibili.com/379040943,等差数列创造奇迹,男,IP属地：山东,云南？
https://space.bilibili.com/89142215,扭扭捏捏呢11,保密,IP属地：山东,？？
